iter	Passed	Remaining
4132	536	242
4133	536	242
4134	536	241
4135	536	241
4136	536	241
4137	536	241
4138	536	241
4139	536	241
4140	536	241
4141	537	240
4142	537	240
4143	537	240
4144	537	240
4145	537	240
4146	537	240
4147	537	240
4148	537	239
4149	537	239
4150	538	239
4151	538	239
4152	538	239
4153	538	239
4154	538	239
4155	538	239
4156	538	238
4157	539	238
4158	539	238
4159	539	238
4160	539	238
4161	539	238
4162	539	238
4163	539	237
4164	539	237
4165	540	237
4166	540	237
4167	540	237
4168	540	237
4169	540	237
4170	540	237
4171	540	236
4172	540	236
4173	540	236
4174	541	236
4175	541	236
4176	541	236
4177	541	236
4178	541	235
4179	541	235
4180	541	235
4181	541	235
4182	542	235
4183	542	235
4184	542	235
4185	542	235
4186	542	234
4187	542	234
4188	542	234
4189	542	234
4190	543	234
4191	543	234
4192	543	234
4193	543	234
4194	543	233
4195	543	233
4196	543	233
4197	543	233
4198	544	233
4199	544	233
4200	544	233
4201	544	232
4202	544	232
4203	544	232
4204	544	232
4205	544	232
4206	544	232
4207	545	232
4208	545	232
4209	545	231
4210	545	231
4211	545	231
4212	545	231
4213	545	231
4214	545	231
4215	546	231
4216	546	230
4217	546	230
4218	546	230
4219	546	230
4220	546	230
4221	546	230
4222	547	230
4223	547	230
4224	547	230
4225	547	229
4226	547	229
4227	548	229
4228	548	229
4229	548	229
4230	548	229
4231	548	229
4232	549	229
4233	549	229
4234	549	228
4235	549	228
4236	549	228
4237	549	228
4238	549	228
4239	549	228
4240	549	228
4241	550	227
4242	550	227
4243	550	227
4244	550	227
4245	550	227
4246	550	227
4247	550	227
4248	550	227
4249	551	226
4250	551	226
4251	551	226
4252	551	226
4253	551	226
4254	551	226
4255	551	226
4256	552	226
4257	552	225
4258	552	225
4259	552	225
4260	552	225
4261	552	225
4262	552	225
4263	552	225
4264	553	224
4265	553	224
4266	553	224
4267	553	224
4268	553	224
4269	553	224
4270	553	224
4271	553	224
4272	553	223
4273	553	223
4274	554	223
4275	554	223
4276	554	223
4277	554	223
4278	554	223
4279	554	222
4280	554	222
4281	554	222
4282	555	222
4283	555	222
4284	555	222
4285	555	222
4286	555	221
4287	555	221
4288	555	221
4289	555	221
4290	555	221
4291	556	221
4292	556	221
4293	556	221
4294	556	220
4295	556	220
4296	556	220
4297	556	220
4298	556	220
4299	557	220
4300	557	220
4301	557	219
4302	557	219
4303	557	219
4304	557	219
4305	557	219
4306	557	219
4307	557	219
4308	558	219
4309	558	218
4310	558	218
4311	558	218
4312	558	218
4313	558	218
4314	558	218
4315	559	218
4316	559	217
4317	559	217
4318	559	217
4319	559	217
4320	559	217
4321	559	217
4322	559	217
4323	559	217
4324	560	216
4325	560	216
4326	560	216
4327	560	216
4328	560	216
4329	560	216
4330	560	216
4331	560	216
4332	561	215
4333	561	215
4334	561	215
4335	561	215
4336	561	215
4337	561	215
4338	561	215
4339	561	214
4340	562	214
4341	562	214
4342	562	214
4343	562	214
4344	562	214
4345	562	214
4346	562	213
4347	562	213
4348	563	213
4349	563	213
4350	563	213
4351	563	213
4352	563	213
4353	563	213
4354	563	212
4355	563	212
4356	563	212
4357	564	212
4358	564	212
4359	564	212
4360	564	212
4361	564	212
4362	564	211
4363	564	211
4364	565	211
4365	565	211
4366	565	211
4367	565	211
4368	565	211
4369	565	210
4370	565	210
4371	565	210
4372	565	210
4373	566	210
4374	566	210
4375	566	210
4376	567	210
4377	567	210
4378	567	209
4379	567	209
4380	568	209
4381	568	209
4382	568	209
4383	568	209
4384	569	209
4385	569	209
4386	569	209
4387	570	209
4388	570	209
4389	570	209
4390	570	209
4391	570	208
4392	570	208
4393	570	208
4394	570	208
4395	571	208
4396	571	208
4397	571	208
4398	571	208
4399	571	207
4400	572	207
4401	572	207
4402	572	207
4403	573	207
4404	573	207
4405	574	207
4406	574	207
4407	574	207
4408	575	207
4409	575	207
4410	575	207
4411	575	207
4412	575	206
4413	575	206
4414	575	206
4415	575	206
4416	576	206
4417	576	206
4418	577	206
4419	577	206
4420	577	206
4421	578	206
4422	578	206
4423	578	206
4424	578	206
4425	579	205
4426	579	205
4427	579	205
4428	579	205
4429	579	205
4430	579	205
4431	580	205
4432	580	205
4433	580	204
4434	580	204
4435	581	204
4436	581	204
4437	582	204
4438	582	204
4439	582	204
4440	582	204
4441	582	204
4442	582	204
4443	582	204
4444	583	204
4445	583	203
4446	583	203
4447	583	203
4448	583	203
4449	583	203
4450	584	203
4451	584	203
4452	584	202
4453	584	202
4454	584	202
4455	584	202
4456	584	202
4457	584	202
4458	592	204
4459	592	204
4460	592	204
4461	592	204
4462	592	204
4463	593	204
4464	593	203
4465	593	203
4466	593	203
4467	593	203
4468	593	203
4469	593	203
4470	593	203
4471	594	202
4472	594	202
4473	594	202
4474	594	202
4475	594	202
4476	594	202
4477	594	202
4478	595	202
4479	595	201
4480	595	201
4481	595	201
4482	595	201
4483	596	201
4484	596	201
4485	596	201
4486	596	201
4487	596	201
4488	596	200
4489	596	200
4490	597	200
4491	597	200
4492	597	200
4493	597	200
4494	597	200
4495	597	199
4496	597	199
4497	598	199
4498	598	199
4499	598	199
4500	598	199
4501	599	199
4502	599	199
4503	600	199
4504	600	199
4505	600	199
4506	601	199
4507	601	199
4508	601	198
4509	602	198
4510	602	198
4511	602	198
4512	602	198
4513	602	198
4514	602	198
4515	603	198
4516	603	198
4517	603	197
4518	603	197
4519	604	197
4520	604	197
4521	604	197
4522	604	197
4523	605	197
4524	605	197
4525	605	197
4526	605	197
4527	605	196
4528	605	196
4529	605	196
4530	605	196
4531	606	196
4532	606	196
4533	606	196
4534	606	195
4535	606	195
4536	606	195
4537	606	195
4538	606	195
4539	606	195
4540	607	195
4541	607	194
4542	607	194
4543	607	194
4544	607	194
4545	607	194
4546	607	194
4547	608	194
4548	608	194
4549	608	193
4550	608	193
4551	608	193
4552	608	193
4553	608	193
4554	608	193
4555	608	193
4556	609	192
4557	609	192
4558	609	192
4559	609	192
4560	609	192
4561	609	192
4562	609	192
4563	609	191
4564	610	191
4565	610	191
4566	610	191
4567	610	191
4568	610	191
4569	610	191
4570	610	190
4571	610	190
4572	611	190
4573	611	190
4574	611	190
4575	611	190
4576	611	190
4577	611	189
4578	611	189
4579	611	189
4580	611	189
4581	612	189
4582	612	189
4583	612	189
4584	612	189
4585	612	188
4586	612	188
4587	612	188
4588	612	188
4589	613	188
4590	613	188
4591	613	188
4592	613	187
4593	613	187
4594	613	187
4595	613	187
4596	613	187
4597	613	187
4598	614	187
4599	614	186
4600	614	186
4601	614	186
4602	614	186
4603	614	186
4604	614	186
4605	614	186
4606	614	185
4607	614	185
4608	615	185
4609	615	185
4610	615	185
4611	615	185
4612	615	185
4613	615	184
4614	615	184
4615	615	184
4616	616	184
4617	616	184
4618	616	184
4619	616	184
4620	616	184
4621	616	183
4622	617	183
4623	617	183
4624	617	183
4625	617	183
4626	617	183
4627	617	183
4628	617	182
4629	617	182
4630	618	182
4631	618	182
4632	618	182
4633	618	182
4634	618	182
4635	618	181
4636	618	181
4637	618	181
4638	618	181
4639	619	181
4640	619	181
4641	619	181
4642	619	181
4643	619	180
4644	619	180
4645	619	180
4646	619	180
4647	620	180
4648	620	180
4649	620	180
4650	620	179
4651	620	179
4652	620	179
4653	620	179
4654	620	179
4655	620	179
4656	621	179
4657	621	178
4658	621	178
4659	621	178
4660	621	178
4661	621	178
4662	621	178
4663	621	178
4664	621	177
4665	622	177
4666	622	177
4667	622	177
4668	622	177
4669	622	177
4670	622	177
4671	622	177
4672	622	176
4673	623	176
4674	623	176
4675	623	176
4676	623	176
4677	623	176
4678	623	176
4679	623	175
4680	623	175
4681	623	175
4682	624	175
4683	624	175
4684	624	175
4685	624	175
4686	624	174
4687	624	174
4688	624	174
4689	624	174
4690	624	174
4691	625	174
4692	625	174
4693	625	173
4694	625	173
4695	625	173
4696	625	173
4697	626	173
4698	626	173
4699	626	173
4700	626	173
4701	626	172
4702	626	172
4703	627	172
4704	627	172
4705	627	172
4706	627	172
4707	627	172
4708	627	172
4709	628	172
4710	628	171
4711	628	171
4712	628	171
4713	628	171
4714	628	171
4715	628	171
4716	628	171
4717	628	170
4718	629	170
4719	629	170
4720	629	170
4721	629	170
4722	629	170
4723	629	170
4724	630	170
4725	630	169
4726	630	169
4727	630	169
4728	630	169
4729	630	169
4730	630	169
4731	630	169
4732	631	168
4733	631	168
4734	631	168
4735	631	168
4736	631	168
4737	632	168
4738	632	168
4739	632	168
4740	632	167
4741	632	167
4742	632	167
4743	632	167
4744	633	167
4745	633	167
4746	633	167
4747	633	167
4748	633	166
4749	634	166
4750	634	166
4751	634	166
4752	634	166
4753	634	166
4754	634	166
4755	634	166
4756	634	165
4757	634	165
4758	635	165
4759	635	165
4760	635	165
4761	635	165
4762	635	165
4763	635	164
4764	635	164
4765	635	164
4766	636	164
4767	636	164
4768	636	164
4769	636	164
4770	636	163
4771	636	163
4772	636	163
4773	637	163
4774	637	163
4775	637	163
4776	637	163
4777	637	163
4778	637	162
4779	637	162
4780	637	162
4781	637	162
4782	638	162
4783	638	162
4784	638	162
4785	638	161
4786	638	161
4787	638	161
4788	638	161
4789	638	161
4790	638	161
4791	639	161
4792	639	160
4793	639	160
4794	639	160
4795	639	160
4796	639	160
4797	639	160
4798	639	160
4799	639	159
4800	639	159
4801	640	159
4802	640	159
4803	640	159
4804	640	159
4805	640	159
4806	640	159
4807	641	158
4808	641	158
4809	641	158
4810	641	158
4811	641	158
4812	641	158
4813	641	158
4814	641	157
4815	641	157
4816	642	157
4817	642	157
4818	642	157
4819	642	157
4820	642	157
4821	642	157
4822	642	156
4823	642	156
4824	643	156
4825	643	156
4826	643	156
4827	643	156
4828	643	156
4829	643	155
4830	643	155
4831	643	155
4832	643	155
4833	644	155
4834	644	155
4835	644	155
4836	644	154
4837	644	154
4838	644	154
4839	644	154
4840	644	154
4841	644	154
4842	645	154
4843	645	153
4844	645	153
4845	645	153
4846	645	153
4847	645	153
4848	645	153
4849	645	153
4850	646	153
4851	646	152
4852	646	152
4853	646	152
4854	646	152
4855	646	152
4856	646	152
4857	646	152
4858	646	151
4859	647	151
4860	647	151
4861	647	151
4862	647	151
4863	647	151
4864	647	151
4865	647	150
4866	647	150
4867	648	150
4868	648	150
4869	648	150
4870	648	150
4871	648	150
4872	648	150
4873	648	149
4874	648	149
4875	649	149
4876	649	149
4877	649	149
4878	649	149
4879	649	149
4880	649	148
4881	649	148
4882	649	148
4883	650	148
4884	650	148
4885	650	148
4886	650	148
4887	650	148
4888	650	147
4889	650	147
4890	650	147
4891	651	147
4892	651	147
4893	651	147
4894	651	147
4895	651	146
4896	651	146
4897	651	146
4898	651	146
4899	651	146
4900	651	146
4901	652	146
4902	652	145
4903	652	145
4904	652	145
4905	652	145
4906	653	145
4907	653	145
4908	653	145
4909	653	145
4910	653	144
4911	653	144
4912	653	144
4913	654	144
4914	654	144
4915	654	144
4916	654	144
4917	654	143
4918	654	143
4919	654	143
4920	654	143
4921	654	143
4922	654	143
4923	655	143
4924	655	143
4925	655	142
4926	655	142
4927	655	142
4928	655	142
4929	656	142
4930	656	142
4931	656	142
4932	656	141
4933	656	141
4934	656	141
4935	656	141
4936	656	141
4937	657	141
4938	657	141
4939	657	141
4940	657	140
4941	657	140
4942	657	140
4943	657	140
4944	657	140
4945	657	140
4946	658	140
4947	658	139
4948	658	139
4949	658	139
4950	658	139
4951	658	139
4952	659	139
4953	659	139
4954	659	139
4955	659	138
4956	659	138
4957	659	138
4958	659	138
4959	659	138
4960	659	138
4961	660	138
4962	660	137
4963	660	137
4964	660	137
4965	660	137
4966	660	137
4967	660	137
4968	660	137
4969	661	137
4970	661	136
4971	661	136
4972	661	136
4973	661	136
4974	661	136
4975	661	136
4976	661	136
4977	662	135
4978	662	135
4979	662	135
4980	662	135
4981	662	135
4982	662	135
4983	662	135
4984	662	134
4985	663	134
4986	663	134
4987	663	134
4988	663	134
4989	663	134
4990	663	134
4991	663	134
4992	663	133
4993	664	133
4994	664	133
4995	664	133
4996	664	133
4997	664	133
4998	664	133
4999	664	132
5000	664	132
5001	664	132
5002	665	132
5003	665	132
5004	665	132
5005	665	132
5006	665	131
5007	665	131
5008	665	131
5009	665	131
5010	665	131
5011	666	131
5012	666	131
5013	666	131
5014	666	130
5015	666	130
5016	666	130
5017	666	130
5018	666	130
5019	666	130
5020	667	130
5021	667	129
5022	667	129
5023	667	129
5024	667	129
5025	667	129
5026	667	129
5027	668	129
5028	668	128
5029	668	128
5030	668	128
5031	668	128
5032	668	128
5033	668	128
5034	668	128
5035	668	128
5036	669	127
5037	669	127
5038	669	127
5039	669	127
5040	669	127
5041	669	127
5042	669	127
5043	669	126
5044	669	126
5045	670	126
5046	670	126
5047	670	126
5048	670	126
5049	670	126
5050	670	126
5051	670	125
5052	670	125
5053	670	125
5054	671	125
5055	671	125
5056	671	125
5057	671	125
5058	671	124
5059	671	124
5060	671	124
5061	671	124
5062	672	124
5063	672	124
5064	672	124
5065	672	123
5066	672	123
5067	672	123
5068	672	123
5069	672	123
5070	672	123
5071	673	123
5072	673	123
5073	673	122
5074	673	122
5075	673	122
5076	673	122
5077	674	122
5078	674	122
5079	674	122
5080	674	121
5081	674	121
5082	674	121
5083	674	121
5084	674	121
5085	674	121
5086	675	121
5087	675	121
5088	675	120
5089	675	120
5090	675	120
5091	675	120
5092	675	120
5093	676	120
5094	676	120
5095	676	119
5096	676	119
5097	676	119
5098	676	119
5099	676	119
5100	677	119
5101	677	119
5102	677	119
5103	677	118
5104	677	118
5105	677	118
5106	677	118
5107	677	118
5108	677	118
5109	677	118
5110	678	117
5111	678	117
5112	678	117
5113	678	117
5114	678	117
5115	678	117
5116	678	117
5117	678	116
5118	678	116
5119	679	116
5120	679	116
5121	679	116
5122	679	116
5123	679	116
5124	679	116
5125	679	115
5126	679	115
5127	680	115
5128	680	115
5129	680	115
5130	680	115
5131	680	115
5132	680	114
5133	680	114
5134	680	114
5135	680	114
5136	680	114
5137	681	114
5138	681	114
5139	681	113
5140	681	113
5141	681	113
5142	681	113
5143	681	113
5144	681	113
5145	682	113
5146	682	113
5147	682	112
5148	682	112
5149	682	112
5150	682	112
5151	682	112
5152	682	112
5153	682	112
5154	683	111
5155	683	111
5156	683	111
5157	683	111
5158	683	111
5159	683	111
5160	683	111
5161	683	111
5162	684	110
5163	684	110
5164	684	110
5165	684	110
5166	684	110
5167	684	110
5168	684	110
5169	684	109
5170	685	109
5171	685	109
5172	685	109
5173	685	109
5174	685	109
5175	685	109
5176	685	109
5177	685	108
5178	686	108
5179	686	108
5180	686	108
5181	686	108
5182	686	108
5183	686	108
5184	686	107
5185	686	107
5186	686	107
5187	687	107
5188	687	107
5189	687	107
5190	687	107
5191	687	107
5192	687	106
5193	687	106
5194	688	106
5195	688	106
5196	688	106
5197	688	106
5198	688	106
5199	688	105
5200	688	105
5201	688	105
5202	689	105
5203	689	105
5204	689	105
5205	689	105
5206	689	105
5207	689	104
5208	689	104
5209	689	104
5210	690	104
5211	690	104
5212	690	104
5213	690	104
5214	690	103
5215	690	103
5216	690	103
5217	690	103
5218	691	103
5219	691	103
5220	691	103
5221	691	103
5222	691	102
5223	691	102
5224	691	102
5225	692	102
5226	692	102
5227	692	102
5228	692	102
5229	692	101
5230	692	101
5231	692	101
5232	692	101
5233	693	101
5234	693	101
5235	693	101
5236	693	101
5237	693	100
5238	693	100
5239	693	100
5240	693	100
5241	693	100
5242	694	100
5243	694	100
5244	694	99
5245	694	99
5246	694	99
5247	694	99
5248	694	99
5249	694	99
5250	694	99
5251	695	98
5252	695	98
5253	695	98
5254	695	98
5255	695	98
5256	695	98
5257	695	98
5258	696	98
5259	696	97
5260	696	97
5261	696	97
5262	696	97
5263	696	97
5264	696	97
5265	696	97
5266	696	96
5267	697	96
5268	697	96
5269	697	96
5270	697	96
5271	697	96
5272	697	96
5273	697	96
5274	697	95
5275	697	95
5276	698	95
5277	698	95
5278	698	95
5279	698	95
5280	698	95
5281	698	94
5282	698	94
5283	698	94
5284	699	94
5285	699	94
5286	699	94
5287	699	94
5288	699	94
5289	699	93
5290	699	93
5291	699	93
5292	700	93
5293	700	93
5294	700	93
5295	700	93
5296	700	92
5297	700	92
5298	700	92
5299	700	92
5300	700	92
5301	701	92
5302	701	92
5303	701	92
5304	701	91
5305	701	91
5306	701	91
5307	701	91
5308	701	91
5309	702	91
5310	702	91
5311	702	90
5312	702	90
5313	702	90
5314	702	90
5315	702	90
5316	702	90
5317	703	90
5318	703	90
5319	703	89
5320	703	89
5321	703	89
5322	703	89
5323	703	89
5324	703	89
5325	704	89
5326	704	88
5327	704	88
5328	704	88
5329	704	88
5330	704	88
5331	704	88
5332	704	88
5333	704	88
5334	705	87
5335	705	87
5336	705	87
5337	705	87
5338	705	87
5339	705	87
5340	705	87
5341	705	86
5342	706	86
5343	706	86
5344	706	86
5345	706	86
5346	706	86
5347	706	86
5348	706	86
5349	706	85
5350	706	85
5351	707	85
5352	707	85
5353	707	85
5354	707	85
5355	707	85
5356	707	84
5357	707	84
5358	708	84
5359	708	84
5360	708	84
5361	708	84
5362	708	84
5363	708	84
5364	708	83
5365	708	83
5366	708	83
5367	709	83
5368	709	83
5369	709	83
5370	709	83
5371	709	82
5372	709	82
5373	709	82
5374	709	82
5375	710	82
5376	710	82
5377	710	82
5378	710	82
5379	710	81
5380	710	81
5381	710	81
5382	711	81
5383	711	81
5384	711	81
5385	711	81
5386	711	80
5387	711	80
5388	711	80
5389	711	80
5390	712	80
5391	712	80
5392	712	80
5393	712	80
5394	712	79
5395	712	79
5396	712	79
5397	712	79
5398	712	79
5399	713	79
5400	713	79
5401	713	78
5402	713	78
5403	713	78
5404	713	78
5405	713	78
5406	713	78
5407	713	78
5408	714	78
5409	714	77
5410	714	77
5411	714	77
5412	714	77
5413	714	77
5414	714	77
5415	714	77
5416	715	76
5417	715	76
5418	715	76
5419	715	76
5420	715	76
5421	715	76
5422	715	76
5423	715	76
5424	715	75
5425	716	75
5426	716	75
5427	716	75
5428	716	75
5429	716	75
5430	716	75
5431	716	74
5432	717	74
5433	717	74
5434	717	74
5435	717	74
5436	717	74
5437	717	74
5438	718	74
5439	718	73
5440	718	73
5441	719	73
5442	719	73
5443	719	73
5444	719	73
5445	719	73
5446	719	73
5447	719	72
5448	719	72
5449	720	72
5450	720	72
5451	720	72
5452	720	72
5453	720	72
5454	720	71
5455	720	71
5456	720	71
5457	721	71
5458	721	71
5459	721	71
5460	721	71
5461	721	71
5462	721	70
5463	722	70
5464	722	70
5465	722	70
5466	722	70
5467	722	70
5468	723	70
5469	723	70
5470	723	69
5471	723	69
5472	723	69
5473	723	69
5474	723	69
5475	724	69
5476	724	69
5477	724	69
5478	724	68
5479	724	68
5480	724	68
5481	724	68
5482	724	68
5483	725	68
5484	725	68
5485	725	67
5486	725	67
5487	725	67
5488	725	67
5489	725	67
5490	726	67
5491	726	67
5492	726	67
5493	726	66
5494	726	66
5495	726	66
5496	726	66
5497	726	66
5498	727	66
5499	727	66
5500	727	65
5501	727	65
5502	727	65
5503	727	65
5504	727	65
5505	727	65
5506	728	65
5507	728	65
5508	728	64
5509	728	64
5510	728	64
5511	728	64
5512	728	64
5513	728	64
5514	729	64
5515	729	63
5516	729	63
5517	729	63
5518	729	63
5519	729	63
5520	729	63
5521	730	63
5522	730	63
5523	730	62
5524	730	62
5525	730	62
5526	730	62
5527	730	62
5528	730	62
5529	731	62
5530	731	61
5531	731	61
5532	731	61
5533	731	61
5534	731	61
5535	731	61
5536	732	61
5537	732	61
5538	732	60
5539	732	60
5540	732	60
5541	732	60
5542	732	60
5543	732	60
5544	733	60
5545	733	60
5546	733	59
5547	733	59
5548	733	59
5549	733	59
5550	733	59
5551	733	59
5552	733	59
5553	734	58
5554	734	58
5555	734	58
5556	734	58
5557	734	58
5558	734	58
5559	734	58
5560	734	58
5561	735	57
5562	735	57
5563	735	57
5564	735	57
5565	735	57
5566	735	57
5567	735	57
5568	735	56
5569	735	56
5570	736	56
5571	736	56
5572	736	56
5573	736	56
5574	736	56
5575	736	56
5576	736	55
5577	736	55
5578	736	55
5579	737	55
5580	737	55
5581	737	55
5582	737	55
5583	737	54
5584	737	54
5585	737	54
5586	737	54
5587	738	54
5588	738	54
5589	738	54
5590	738	54
5591	738	53
5592	738	53
5593	738	53
5594	738	53
5595	739	53
5596	739	53
5597	739	53
5598	739	52
5599	739	52
5600	739	52
5601	739	52
5602	739	52
5603	740	52
5604	740	52
5605	740	52
5606	740	51
5607	740	51
5608	741	51
5609	741	51
5610	741	51
5611	741	51
5612	741	51
5613	741	51
5614	742	50
5615	742	50
5616	742	50
5617	742	50
5618	742	50
5619	742	50
5620	742	50
5621	742	49
5622	743	49
5623	743	49
5624	743	49
5625	743	49
5626	743	49
5627	743	49
5628	743	49
5629	744	48
5630	744	48
5631	744	48
5632	744	48
5633	744	48
5634	744	48
5635	744	48
5636	745	47
5637	745	47
5638	745	47
5639	745	47
5640	745	47
5641	745	47
5642	745	47
5643	745	47
5644	746	46
5645	746	46
5646	746	46
5647	746	46
5648	746	46
5649	746	46
5650	746	46
5651	746	45
5652	746	45
5653	747	45
5654	747	45
5655	747	45
5656	747	45
5657	747	45
5658	747	45
5659	747	44
5660	748	44
5661	748	44
5662	748	44
5663	748	44
5664	748	44
5665	748	44
5666	748	43
5667	748	43
5668	748	43
5669	749	43
5670	749	43
5671	749	43
5672	749	43
5673	749	43
5674	749	42
5675	749	42
5676	749	42
5677	749	42
5678	750	42
5679	750	42
5680	750	42
5681	750	41
5682	750	41
5683	750	41
5684	750	41
5685	750	41
5686	751	41
5687	751	41
5688	751	41
5689	751	40
5690	751	40
5691	751	40
5692	751	40
5693	751	40
5694	751	40
5695	752	40
5696	752	40
5697	752	39
5698	752	39
5699	752	39
5700	752	39
5701	752	39
5702	752	39
5703	753	39
5704	753	38
5705	753	38
5706	753	38
5707	753	38
5708	753	38
5709	753	38
5710	753	38
5711	753	38
5712	754	37
5713	754	37
5714	754	37
5715	754	37
5716	754	37
5717	754	37
5718	754	37
5719	754	36
5720	755	36
5721	755	36
5722	755	36
5723	755	36
5724	755	36
5725	755	36
5726	755	36
5727	755	35
5728	756	35
5729	756	35
5730	756	35
5731	756	35
5732	756	35
5733	756	35
5734	756	34
5735	756	34
5736	757	34
5737	757	34
5738	757	34
5739	757	34
5740	757	34
5741	757	34
5742	757	33
5743	757	33
5744	757	33
5745	757	33
5746	758	33
5747	758	33
5748	758	33
5749	758	32
5750	758	32
5751	758	32
5752	758	32
5753	758	32
5754	759	32
5755	759	32
5756	759	32
5757	759	31
5758	759	31
5759	759	31
5760	759	31
5761	759	31
5762	760	31
5763	760	31
5764	760	31
5765	760	30
5766	761	30
5767	761	30
5768	761	30
5769	762	30
5770	762	30
5771	762	30
5772	763	30
5773	763	29
5774	763	29
5775	764	29
5776	764	29
5777	764	29
5778	764	29
5779	765	29
5780	765	29
5781	765	28
5782	766	28
5783	766	28
5784	766	28
5785	766	28
5786	766	28
5787	766	28
5788	767	27
5789	767	27
5790	767	27
5791	768	27
5792	768	27
5793	768	27
5794	768	27
5795	769	27
5796	769	26
5797	769	26
5798	769	26
5799	770	26
5800	770	26
5801	770	26
5802	770	26
5803	770	26
5804	770	25
5805	770	25
5806	770	25
5807	770	25
5808	771	25
5809	771	25
5810	771	25
5811	771	24
5812	772	24
5813	772	24
5814	772	24
5815	772	24
5816	772	24
5817	773	24
5818	773	24
5819	773	23
5820	773	23
5821	773	23
5822	773	23
5823	774	23
5824	774	23
5825	774	23
5826	774	23
5827	775	22
5828	775	22
5829	775	22
5830	775	22
5831	775	22
5832	775	22
5833	776	22
5834	776	21
5835	776	21
5836	776	21
5837	776	21
5838	776	21
5839	776	21
5840	777	21
5841	777	21
5842	777	20
5843	777	20
5844	777	20
5845	777	20
5846	778	20
5847	778	20
5848	778	20
5849	778	19
5850	778	19
5851	778	19
5852	779	19
5853	779	19
5854	779	19
5855	779	19
5856	779	19
5857	779	18
5858	779	18
5859	779	18
5860	779	18
5861	780	18
5862	780	18
5863	780	18
5864	780	17
5865	780	17
5866	780	17
5867	780	17
5868	780	17
5869	781	17
5870	781	17
5871	781	17
5872	781	16
5873	781	16
5874	781	16
5875	781	16
5876	782	16
5877	782	16
5878	782	16
5879	782	15
5880	782	15
5881	782	15
5882	782	15
5883	782	15
5884	783	15
5885	783	15
5886	783	15
5887	783	14
5888	783	14
5889	783	14
5890	783	14
5891	783	14
5892	784	14
5893	784	14
5894	784	13
5895	784	13
5896	784	13
5897	784	13
5898	784	13
5899	785	13
5900	785	13
5901	785	13
5902	785	12
5903	785	12
5904	785	12
5905	785	12
5906	785	12
5907	786	12
5908	786	12
5909	786	11
5910	786	11
5911	786	11
5912	786	11
5913	787	11
5914	787	11
5915	787	11
5916	787	11
5917	787	10
5918	787	10
5919	788	10
5920	788	10
5921	788	10
5922	788	10
5923	788	10
5924	788	9
5925	789	9
5926	789	9
5927	789	9
5928	791	9
5929	792	9
5930	792	9
5931	792	9
5932	792	8
5933	793	8
5934	793	8
5935	793	8
5936	794	8
5937	794	8
5938	794	8
5939	794	8
5940	794	7
5941	795	7
5942	795	7
5943	795	7
5944	796	7
5945	796	7
5946	796	7
5947	796	6
5948	796	6
5949	797	6
5950	797	6
5951	797	6
5952	797	6
5953	798	6
5954	798	6
5955	798	5
5956	798	5
5957	798	5
5958	799	5
5959	799	5
5960	799	5
5961	799	5
5962	799	4
5963	800	4
5964	800	4
5965	800	4
5966	800	4
5967	800	4
5968	801	4
5969	801	4
5970	801	3
5971	801	3
5972	801	3
5973	801	3
5974	802	3
5975	802	3
5976	802	3
5977	802	2
5978	802	2
5979	802	2
5980	802	2
5981	803	2
5982	803	2
5983	803	2
5984	803	2
5985	803	1
5986	803	1
5987	803	1
5988	804	1
5989	804	1
5990	804	1
5991	804	1
5992	804	0
5993	804	0
5994	805	0
5995	805	0
5996	805	0
5997	805	0
5998	805	0
5999	805	0
