iter	MultiClass
2970	0.4541623596
2971	0.4540230067
2972	0.4538693375
2973	0.4538039456
2974	0.4537185776
2975	0.4536763526
2976	0.4536451842
2977	0.4536042992
2978	0.4535454922
2979	0.4534480348
2980	0.4534166631
2981	0.4534020185
2982	0.4533037239
2983	0.4532304669
2984	0.4531819726
2985	0.4529976976
2986	0.452928402
2987	0.4528761414
2988	0.4527510769
2989	0.4526866492
2990	0.4526615084
2991	0.452608139
2992	0.4525363189
2993	0.4524826123
2994	0.4524251632
2995	0.4523722163
2996	0.4523399231
2997	0.4522749526
2998	0.452202198
2999	0.4520776709
3000	0.4520565686
3001	0.4519843434
3002	0.4519644876
3003	0.4518910915
3004	0.4518051719
3005	0.4517621329
3006	0.4516962038
3007	0.451635575
3008	0.4515896906
3009	0.4514407459
3010	0.4513793079
3011	0.4513487215
3012	0.4512714806
3013	0.4511744641
3014	0.4511445939
3015	0.4511415017
3016	0.4511062307
3017	0.4510409027
3018	0.4508700045
3019	0.4507334534
3020	0.450605204
3021	0.4504578839
3022	0.4504212686
3023	0.4504025647
3024	0.4503226191
3025	0.450265921
3026	0.4502051915
3027	0.450062455
3028	0.4499504592
3029	0.4499029384
3030	0.4498333549
3031	0.4497795918
3032	0.4496008268
3033	0.4495835141
3034	0.4495618911
3035	0.4494959378
3036	0.4493875499
3037	0.44936475
3038	0.4492916229
3039	0.4491727077
3040	0.4491361466
3041	0.4490926089
3042	0.4490492799
3043	0.4490219248
3044	0.4489811584
3045	0.4489108081
3046	0.4487687002
3047	0.4487034782
3048	0.4486588285
3049	0.4486321519
3050	0.4484926216
3051	0.448435087
3052	0.4483897477
3053	0.4483370674
3054	0.4483001714
3055	0.4482800538
3056	0.4482255195
3057	0.4479986801
3058	0.4479712062
3059	0.4479291925
3060	0.4479150911
3061	0.4478127879
3062	0.4477531136
3063	0.4476691894
3064	0.4476201104
3065	0.4475669815
3066	0.4475181021
3067	0.4474837741
3068	0.4473731796
3069	0.4472588121
3070	0.4472503291
3071	0.4471719972
3072	0.4470235288
3073	0.446980644
3074	0.4468946556
3075	0.4468679809
3076	0.4468537773
3077	0.4467939851
3078	0.4466383915
3079	0.4465467363
3080	0.4464889782
3081	0.4464482689
3082	0.4462534159
3083	0.4461837579
3084	0.4460742098
3085	0.4459849749
3086	0.4459281874
3087	0.445903163
3088	0.4457679979
3089	0.4456479357
3090	0.4455861795
3091	0.445516917
3092	0.4454923031
3093	0.4454147745
3094	0.445361491
3095	0.4453536208
3096	0.4452964631
3097	0.4452515613
3098	0.4452210627
3099	0.4450726917
3100	0.4450040684
3101	0.4449637621
3102	0.4449354814
3103	0.4448943875
3104	0.4448343934
3105	0.4447868652
3106	0.4447549075
3107	0.444700799
3108	0.4446007067
3109	0.4445537521
3110	0.4444823646
3111	0.4444400595
3112	0.4442337567
3113	0.4441606914
3114	0.444113179
3115	0.4440467064
3116	0.4439844579
3117	0.4439115013
3118	0.4438883915
3119	0.4438442566
3120	0.4437869812
3121	0.4436534845
3122	0.4436108661
3123	0.4435839831
3124	0.4435148025
3125	0.4434301465
3126	0.4433738987
3127	0.4433086699
3128	0.4432482086
3129	0.4431937418
3130	0.4431297136
3131	0.4430765483
3132	0.4429548129
3133	0.4428856879
3134	0.4428288726
3135	0.4427970484
3136	0.4427693879
3137	0.4426939692
3138	0.4425203958
3139	0.4424123908
3140	0.4423526076
3141	0.4422692594
3142	0.44216467
3143	0.4420787025
3144	0.4420252989
3145	0.4418970223
3146	0.4418553451
3147	0.4418235685
3148	0.4417719085
3149	0.4416715277
3150	0.4416384989
3151	0.4416166972
3152	0.4415614782
3153	0.4414438668
3154	0.4413075162
3155	0.4412688633
3156	0.4412314171
3157	0.4411778175
3158	0.4411105428
3159	0.441082471
3160	0.4409776011
3161	0.4409196618
3162	0.4408288384
3163	0.4407824579
3164	0.4407573573
3165	0.4406660295
3166	0.4406134046
3167	0.4405689624
3168	0.4404746651
3169	0.4404528493
3170	0.4403639814
3171	0.4402394038
3172	0.4402200381
3173	0.4401527697
3174	0.4401107819
3175	0.4400741948
3176	0.4400377045
3177	0.439989758
3178	0.4399539735
3179	0.4399314209
3180	0.4398565463
3181	0.4398322374
3182	0.4397032614
3183	0.4395829709
3184	0.4394819016
3185	0.4394567882
3186	0.4394224321
3187	0.4393890943
3188	0.4393103391
3189	0.4392901712
3190	0.4392698113
3191	0.4392391781
3192	0.4391869406
3193	0.4391070316
3194	0.4390641313
3195	0.4389321617
3196	0.4389076085
3197	0.4388866017
3198	0.4388691885
3199	0.4387690212
3200	0.438744013
3201	0.4386591902
3202	0.438601591
3203	0.438572451
3204	0.438399793
3205	0.4383310109
3206	0.4382957523
3207	0.4382642983
3208	0.4382473379
3209	0.4381656451
3210	0.4381441643
3211	0.4381025788
3212	0.4380390733
3213	0.4380185662
3214	0.4379630869
3215	0.4379312995
3216	0.4378700088
3217	0.4377170502
3218	0.4376759946
3219	0.4376566208
3220	0.4376223955
3221	0.4375607453
3222	0.4375315348
3223	0.4374332309
3224	0.437352333
3225	0.4372732499
3226	0.437201486
3227	0.4371371385
3228	0.4370947393
3229	0.4370834957
3230	0.4370687637
3231	0.4369891043
3232	0.4369582353
3233	0.4369357543
3234	0.4368481309
3235	0.4368231273
3236	0.4367128276
3237	0.4366774364
3238	0.4366717853
3239	0.4366266961
3240	0.4365668528
3241	0.4364966633
3242	0.4363261543
3243	0.4362670544
3244	0.4362351571
3245	0.4361846609
3246	0.4361728765
3247	0.436159612
3248	0.4361051597
3249	0.4360601879
3250	0.435810964
3251	0.4357812452
3252	0.4356960369
3253	0.4356340496
3254	0.4355295178
3255	0.4354991885
3256	0.4353481787
3257	0.4352946199
3258	0.4352316966
3259	0.4351196416
3260	0.4350283865
3261	0.4349616246
3262	0.4349299092
3263	0.4348940396
3264	0.4348088668
3265	0.4347046092
3266	0.4346713755
3267	0.4346044079
3268	0.4345294001
3269	0.4344939545
3270	0.4343428122
3271	0.4342798263
3272	0.4342526168
3273	0.4342278642
3274	0.4341989261
3275	0.4340886727
3276	0.4339728355
3277	0.4339063267
3278	0.4338778501
3279	0.4338167861
3280	0.4337982878
3281	0.4336430298
3282	0.4334928395
3283	0.433451285
3284	0.4334294784
3285	0.4333814468
3286	0.4333533625
3287	0.4333060735
3288	0.4332968127
3289	0.433235159
3290	0.4331318073
3291	0.4330768266
3292	0.43297067
3293	0.4329291049
3294	0.4328521832
3295	0.4328221841
3296	0.4327763853
3297	0.4327171042
3298	0.4325967265
3299	0.4325424466
3300	0.4324381751
3301	0.4323062136
3302	0.432249102
3303	0.4321800816
3304	0.4321394477
3305	0.4321001703
3306	0.4320388784
3307	0.4319690141
3308	0.4319237737
3309	0.4318823671
3310	0.4318541084
3311	0.4317337361
3312	0.431698457
3313	0.431621881
3314	0.4315216725
3315	0.4314171389
3316	0.4312826626
3317	0.4312442346
3318	0.4311998035
3319	0.4310969413
3320	0.4310874923
3321	0.4310204054
3322	0.4309893179
3323	0.4309454461
3324	0.4309156819
3325	0.4308849801
3326	0.4308219272
3327	0.4307820107
3328	0.4307574085
3329	0.4307455439
3330	0.4307024204
3331	0.4306662108
3332	0.4306315761
3333	0.430589045
3334	0.4305655989
3335	0.430424918
3336	0.4303923649
3337	0.430286789
3338	0.4302598589
3339	0.4301594456
3340	0.4300186319
3341	0.4299589659
3342	0.4299138145
3343	0.4298477593
3344	0.4297052411
3345	0.4296976566
3346	0.4296660035
3347	0.4296046583
3348	0.4295162334
3349	0.4294646714
3350	0.4294325133
3351	0.4294102206
3352	0.4294056712
3353	0.4293648194
3354	0.4293298743
3355	0.4292077493
3356	0.429151607
3357	0.4291033011
3358	0.4289731266
3359	0.4289155551
3360	0.4288663431
3361	0.4287685055
3362	0.4286925374
3363	0.4286652962
3364	0.4286224925
3365	0.4285725749
3366	0.428521298
3367	0.4284655442
3368	0.4284248625
3369	0.4283282286
3370	0.428292895
3371	0.4282850887
3372	0.4282417816
3373	0.4282212607
3374	0.4280475009
3375	0.4279238003
3376	0.4279007551
3377	0.4278843193
3378	0.4278410626
3379	0.4277873455
3380	0.4277598192
3381	0.4277212359
3382	0.4277045521
3383	0.4276538866
3384	0.4275414396
3385	0.4275255229
3386	0.4274847948
3387	0.427374523
3388	0.427256563
3389	0.4272472189
3390	0.4271973395
3391	0.4271528057
3392	0.4271173289
3393	0.4270592969
3394	0.4270031705
3395	0.4269658156
3396	0.4268282466
3397	0.4267422331
3398	0.4266682743
3399	0.4266167204
3400	0.4266003907
3401	0.4265420172
3402	0.4265122097
3403	0.4264878618
3404	0.4264031927
3405	0.4263692331
3406	0.4262916841
3407	0.4262539252
3408	0.4261482895
3409	0.4260480278
3410	0.4260188115
3411	0.4258262969
3412	0.4257598335
3413	0.4257471135
3414	0.4256757834
3415	0.4256693265
3416	0.4256020431
3417	0.4255618399
3418	0.4254568391
3419	0.4253875953
3420	0.4253713863
3421	0.4253405489
3422	0.4253056585
3423	0.4251836458
3424	0.4251069766
3425	0.4250079898
3426	0.4249713715
3427	0.4248950799
3428	0.4248639638
3429	0.4248284109
3430	0.4247883615
3431	0.4247196305
3432	0.4246808725
3433	0.4246567012
3434	0.4246269888
3435	0.4245897215
3436	0.4244768811
3437	0.4244253849
3438	0.4243964274
3439	0.424351243
3440	0.4243054393
3441	0.4242795499
3442	0.4242234405
3443	0.4241751828
3444	0.424084288
3445	0.4240786226
3446	0.4240742111
3447	0.4240166185
3448	0.4239093525
3449	0.4237427083
3450	0.4237163912
3451	0.4236315322
3452	0.4235547184
3453	0.4235468415
3454	0.4234316838
3455	0.4233688479
3456	0.4233573103
3457	0.4232810972
3458	0.4232487063
3459	0.423229689
3460	0.423222987
3461	0.4231973989
3462	0.4231910225
3463	0.4231638282
3464	0.4231097419
3465	0.4230786444
3466	0.4229816434
3467	0.4228482736
3468	0.4227625962
3469	0.4226783968
3470	0.4226525261
3471	0.4226224769
3472	0.4225767552
3473	0.4224397145
3474	0.4223763613
3475	0.4222830753
3476	0.422233348
3477	0.4222249036
3478	0.4221768713
3479	0.4221633329
3480	0.4221393517
3481	0.4221220037
3482	0.4220849402
3483	0.4220471494
3484	0.4219938499
3485	0.4219351271
3486	0.4218810776
3487	0.4218615246
3488	0.421830225
3489	0.421820768
3490	0.4217948596
3491	0.4217620853
3492	0.4217492096
3493	0.4217154699
3494	0.4216301294
3495	0.4215343693
3496	0.4214994465
3497	0.4214264264
3498	0.4213551082
3499	0.4212907908
3500	0.4212241976
3501	0.4211716657
3502	0.421126735
3503	0.4210731333
3504	0.421006738
3505	0.4209443341
3506	0.4208320796
3507	0.4207843968
3508	0.4207600377
3509	0.4207494717
3510	0.4207015223
3511	0.4206504825
3512	0.4206469984
3513	0.4206346501
3514	0.4205394437
3515	0.4204987618
3516	0.4204663905
3517	0.4204012619
3518	0.4203147996
3519	0.4202035316
3520	0.420169479
3521	0.4201621664
3522	0.4201251803
3523	0.4200780328
3524	0.4200452835
3525	0.4200077964
3526	0.4199281333
3527	0.419900932
3528	0.4198268823
3529	0.4198020949
3530	0.4197575623
3531	0.4197103585
3532	0.4196670374
3533	0.4196161384
3534	0.4196029754
3535	0.4194909581
3536	0.4194091689
3537	0.4193448454
3538	0.4192773954
3539	0.4192222298
3540	0.4191862982
3541	0.4191534399
3542	0.4191449247
3543	0.4190718369
3544	0.4190383909
3545	0.4189907267
3546	0.4189140905
3547	0.4188487838
3548	0.4187365909
3549	0.4186944961
3550	0.4186670614
3551	0.4186330179
3552	0.4185813561
3553	0.4185563394
3554	0.4184933929
3555	0.4184570547
3556	0.4183978243
3557	0.4183453366
3558	0.4182473787
3559	0.4181266652
3560	0.418111498
3561	0.4180911343
3562	0.4179321125
3563	0.4178605246
3564	0.4178029938
3565	0.4177941402
3566	0.4177691405
3567	0.4177234728
3568	0.4176756459
3569	0.417606549
3570	0.4175991473
3571	0.4175604593
3572	0.4174446633
3573	0.4174217967
3574	0.4172829442
3575	0.4172722788
3576	0.4172369315
3577	0.4171989858
3578	0.4171691163
3579	0.4170422272
3580	0.4170127607
3581	0.4169052357
3582	0.4168579113
3583	0.416813845
3584	0.416763791
3585	0.4166960601
3586	0.4166423951
3587	0.4166232363
3588	0.4165750836
3589	0.4165693463
3590	0.4165276304
3591	0.4164832388
3592	0.416472128
3593	0.416444514
3594	0.4164385758
3595	0.4164029318
3596	0.4163582855
3597	0.4163126687
3598	0.4162360355
3599	0.4162146642
3600	0.416181092
3601	0.4160971081
3602	0.4160359785
3603	0.4159902837
3604	0.4159844079
3605	0.4159389591
3606	0.4159225227
3607	0.4157895126
3608	0.4157474065
3609	0.4156484265
3610	0.4156033927
3611	0.4155869514
3612	0.4155439211
3613	0.415466422
3614	0.4154026621
3615	0.4153377379
3616	0.415314258
3617	0.4152567755
3618	0.4151978999
3619	0.4151391362
3620	0.4151208343
3621	0.4150802461
3622	0.4150254054
3623	0.4149705061
3624	0.4149300716
3625	0.4149074874
3626	0.414849791
3627	0.4148140589
3628	0.4147558603
3629	0.4147244839
3630	0.4146372186
3631	0.414577765
3632	0.4145671946
3633	0.4145354656
3634	0.4144568241
3635	0.4144417921
3636	0.4143556102
3637	0.4142467043
3638	0.4141979042
3639	0.4141542741
3640	0.4141031886
3641	0.4140554481
3642	0.4140362866
3643	0.4139010518
3644	0.4138039562
3645	0.4137881428
3646	0.4137633646
3647	0.4137520474
3648	0.4137107992
3649	0.4135609602
3650	0.4135175281
3651	0.4134762798
3652	0.4134615144
3653	0.4134199816
3654	0.413386234
3655	0.4133801429
3656	0.4133465637
3657	0.4133231723
3658	0.4132815508
3659	0.4131952824
3660	0.4131565492
3661	0.4131218455
3662	0.4130246512
3663	0.4130005556
3664	0.4129547767
3665	0.4128928354
3666	0.4128020978
3667	0.4126881897
3668	0.4125831362
3669	0.4124889225
3670	0.4124442165
3671	0.4123837127
3672	0.412369541
3673	0.4122556317
3674	0.4121785919
3675	0.4121334134
3676	0.4120878708
3677	0.4120728462
3678	0.4120213677
3679	0.4120017647
3680	0.4119696097
3681	0.4118908877
3682	0.4118547527
3683	0.4118377366
3684	0.4117972882
3685	0.4117580112
3686	0.4117097245
3687	0.4115989161
3688	0.4115435787
3689	0.4115084474
3690	0.4114130258
3691	0.4114044808
3692	0.4113970679
3693	0.4113160347
3694	0.4112732068
3695	0.411247079
3696	0.4112153276
3697	0.4111765507
3698	0.4110760459
3699	0.4110109465
3700	0.4109898478
3701	0.4109758924
3702	0.4108863284
3703	0.4108373104
3704	0.4108250481
3705	0.4107687926
3706	0.4107330502
3707	0.4106521989
3708	0.4106176417
3709	0.4104658559
3710	0.4104457054
3711	0.410403472
3712	0.4103664723
3713	0.4103305462
3714	0.4102250223
3715	0.4101714464
3716	0.4101153684
3717	0.4099846524
3718	0.4099520512
3719	0.4098924122
3720	0.4098830177
3721	0.409847205
3722	0.4097899607
3723	0.4097703388
3724	0.4097539814
3725	0.4096448293
3726	0.4096240983
3727	0.4095076619
3728	0.4094545785
3729	0.4094489878
3730	0.4094017976
3731	0.4093923806
3732	0.4093903923
3733	0.4093563927
3734	0.4093124708
3735	0.4092657486
3736	0.4092132834
3737	0.4091706734
3738	0.4091468595
3739	0.4091284846
3740	0.4090470441
3741	0.4089258456
3742	0.408876991
3743	0.4088372498
3744	0.4088018145
3745	0.4087230961
3746	0.408687512
3747	0.408652173
3748	0.4086336654
3749	0.408571757
3750	0.408498997
3751	0.4084308774
3752	0.4083135045
3753	0.408294238
3754	0.408202412
3755	0.4081980477
3756	0.4081535403
3757	0.4080675769
3758	0.4080188714
3759	0.4079884583
3760	0.4079779311
3761	0.4079649605
3762	0.4079348743
3763	0.4078466546
3764	0.407774258
3765	0.40774678
3766	0.4077200531
3767	0.4076988257
3768	0.4076477972
3769	0.4075759461
3770	0.4075509884
3771	0.4075035103
3772	0.4074961732
3773	0.4074707844
3774	0.4074364815
3775	0.4073384306
3776	0.4073056632
3777	0.4072108994
3778	0.4071907397
3779	0.4071439348
3780	0.4071221928
3781	0.4071022352
3782	0.4070865847
3783	0.4070538252
3784	0.4069324367
3785	0.4069142379
3786	0.406861036
3787	0.4068166063
3788	0.4067734686
3789	0.4067330147
3790	0.4066648398
3791	0.4066526758
3792	0.4066281785
3793	0.4065916127
3794	0.4065494107
3795	0.40654151
3796	0.4065291619
3797	0.4064074795
3798	0.4063703942
3799	0.4063427224
3800	0.4062966535
3801	0.4062476926
3802	0.4062331104
3803	0.4061780258
3804	0.406113511
3805	0.4060816276
3806	0.4060409415
3807	0.406031129
3808	0.4059949803
3809	0.4059029524
3810	0.4058306875
3811	0.4058259371
3812	0.4058215124
3813	0.4057874314
3814	0.4057827434
3815	0.4057770075
3816	0.4057234424
3817	0.4057190145
3818	0.4057044644
3819	0.405692316
3820	0.4056506747
3821	0.4055225372
3822	0.4054810179
3823	0.405469942
3824	0.4054642129
3825	0.4054535562
3826	0.4054144215
3827	0.4053668216
3828	0.405297416
3829	0.4052744342
3830	0.4051608712
3831	0.4050875575
3832	0.4050666397
3833	0.4050432046
3834	0.4049647873
3835	0.4049147905
3836	0.4048769117
3837	0.4048239325
3838	0.4047572013
3839	0.4047172179
3840	0.4046703201
3841	0.4045672212
3842	0.4045302455
3843	0.4043931731
3844	0.4043137769
3845	0.404253841
3846	0.404219863
3847	0.4041410425
3848	0.404105996
3849	0.4040362057
3850	0.4040259072
3851	0.403914407
3852	0.4038682996
3853	0.4038386067
3854	0.4038330284
3855	0.4038042911
3856	0.4037655099
3857	0.4037192393
3858	0.4036520722
3859	0.4036033039
3860	0.403541474
3861	0.4035370511
3862	0.4034664064
3863	0.4034273918
3864	0.4033291122
3865	0.4032220594
3866	0.4032025982
3867	0.4031677956
3868	0.4030226523
3869	0.4029362176
3870	0.4029024891
3871	0.402849753
3872	0.402825781
3873	0.4028010974
3874	0.4027504424
3875	0.4027152369
3876	0.4026946146
3877	0.4026454894
3878	0.4026210861
3879	0.402544707
3880	0.4025386413
3881	0.4024081962
3882	0.4023340846
3883	0.4022973963
3884	0.4022785276
3885	0.40223737
3886	0.4021559536
3887	0.4020973023
3888	0.4020915853
3889	0.4020254985
3890	0.4019779053
3891	0.4019543675
3892	0.4019070966
3893	0.4018745824
3894	0.4018251695
3895	0.4017752959
3896	0.4017296557
3897	0.4016931935
3898	0.401655177
3899	0.4016055726
3900	0.4015814246
3901	0.4015538294
3902	0.4015191908
3903	0.4014932656
3904	0.4013904337
3905	0.4013855285
3906	0.4013419071
3907	0.4012110448
3908	0.4011584252
3909	0.4010898053
3910	0.40103708
3911	0.4009829782
3912	0.4009430012
3913	0.4009328711
3914	0.4009004825
3915	0.4007890953
3916	0.4006727231
3917	0.4006504496
3918	0.4006204048
3919	0.4005778595
3920	0.4004618647
3921	0.4003913661
3922	0.4003521523
3923	0.400315428
3924	0.400245378
3925	0.4002288088
3926	0.4002198932
3927	0.4001894236
3928	0.4001337975
3929	0.4000884141
3930	0.4000191776
3931	0.4000080363
3932	0.3999374126
3933	0.3999191649
3934	0.3998810562
3935	0.3998620221
3936	0.399839067
3937	0.3997872385
3938	0.3997391702
3939	0.3996866045
3940	0.3996770405
3941	0.3995846338
3942	0.3995117193
3943	0.399478793
3944	0.3994618894
3945	0.3994142108
3946	0.3993646084
3947	0.3993318078
3948	0.3992589398
3949	0.3992412239
3950	0.3992351517
3951	0.3991960863
3952	0.3991889731
3953	0.399080925
3954	0.3990473286
3955	0.3990349232
3956	0.3989464802
3957	0.398940049
3958	0.3988835073
3959	0.3988507467
3960	0.3988253006
3961	0.3987167103
3962	0.3986760944
3963	0.3985803316
3964	0.3985007991
3965	0.3984735053
3966	0.3984175888
3967	0.3983926901
3968	0.3983548342
3969	0.3983420263
3970	0.398312077
3971	0.3983032441
3972	0.3982811887
3973	0.398236092
3974	0.3981443729
3975	0.3980981771
3976	0.3980676934
3977	0.3980573889
3978	0.3979978539
3979	0.3979609841
3980	0.3979382201
3981	0.3979257702
3982	0.3978752359
3983	0.3978261554
3984	0.3977959011
3985	0.397752105
3986	0.3977445305
3987	0.3977114724
3988	0.3977031617
3989	0.39767474
3990	0.3975661227
3991	0.3975106721
3992	0.3973641489
3993	0.3973238691
3994	0.3972673517
3995	0.3972606364
3996	0.3972022803
3997	0.397106462
3998	0.3971007733
3999	0.397075649
4000	0.397052476
4001	0.3970233091
4002	0.3969009073
4003	0.3968687914
4004	0.3968384948
4005	0.3967953559
4006	0.3967680121
4007	0.3966711465
4008	0.3966573775
4009	0.3966346974
4010	0.3966139715
4011	0.3965784831
4012	0.3965470697
4013	0.3965194689
4014	0.3965098814
4015	0.396487511
4016	0.3964614109
4017	0.3963800739
4018	0.3963083718
4019	0.3962884465
4020	0.3962710061
4021	0.3962532014
4022	0.3962495044
4023	0.3961885911
4024	0.3961523447
4025	0.3961339054
4026	0.3960580506
4027	0.3960099558
4028	0.3960057607
4029	0.3959175505
4030	0.3958934653
4031	0.3958447492
4032	0.3958035922
4033	0.3957637347
4034	0.3957312499
4035	0.3956769313
4036	0.3956630627
4037	0.3956253165
4038	0.395593724
4039	0.3955903806
4040	0.3955578833
4041	0.3955388829
4042	0.3955204579
4043	0.395508134
4044	0.3954756313
4045	0.3954449643
4046	0.3954284891
4047	0.3953743507
4048	0.3953272582
4049	0.3953015244
4050	0.3952796662
4051	0.3952082133
4052	0.3951733724
4053	0.3951435005
4054	0.3951042733
4055	0.3950909889
4056	0.3950471956
4057	0.3950449001
4058	0.3950293046
4059	0.3950094429
4060	0.3949921876
4061	0.3949181335
4062	0.3948951404
4063	0.3948826053
4064	0.3948616265
4065	0.3948111928
4066	0.3947856772
4067	0.3947586592
4068	0.3947338962
4069	0.3947142429
4070	0.3946686255
4071	0.394622235
4072	0.3946181879
4073	0.3945701964
4074	0.3945498583
4075	0.3945287686
4076	0.3945054791
4077	0.3944775184
4078	0.3944139709
4079	0.394376683
4080	0.3943699359
4081	0.3942723742
4082	0.394257398
4083	0.3942255803
4084	0.3942079592
4085	0.3941385722
4086	0.3940289184
4087	0.3939688486
4088	0.3939438524
4089	0.3938823183
4090	0.3938785974
4091	0.3938373841
4092	0.3938322255
4093	0.3938011416
4094	0.3937785305
4095	0.3937625976
4096	0.393697323
4097	0.3936472927
4098	0.3935764517
4099	0.3935526964
4100	0.3935158848
4101	0.3934171701
4102	0.3933255189
4103	0.3932952182
4104	0.3932195759
4105	0.3931881574
4106	0.3931653195
4107	0.3931551603
4108	0.3931363755
4109	0.3930930509
4110	0.3930648481
4111	0.3930326009
4112	0.3929775429
4113	0.3929426667
4114	0.3928766123
4115	0.3928656068
4116	0.3928077803
4117	0.392796243
4118	0.3927699727
4119	0.3926689729
4120	0.3926356172
4121	0.3926194632
4122	0.3926129995
4123	0.3925566962
4124	0.3925212723
4125	0.3925086085
4126	0.3924772744
4127	0.3924550923
4128	0.3923214339
4129	0.3922705088
4130	0.3922113583
4131	0.392061261
4132	0.3920284671
4133	0.3919954753
4134	0.391986099
4135	0.3919722867
4136	0.3919694674
4137	0.3918660884
4138	0.3918576287
4139	0.3918383356
4140	0.3918194157
4141	0.3917064253
4142	0.3916851757
4143	0.391663884
4144	0.3915642348
4145	0.3915388067
4146	0.3914876772
4147	0.391483522
4148	0.3914406986
4149	0.3914156046
4150	0.3913174419
4151	0.3912564839
4152	0.3912440672
4153	0.3912214264
4154	0.3911609928
4155	0.3911380012
4156	0.3911024952
4157	0.3910710819
4158	0.3910548173
4159	0.3910421365
4160	0.3910220948
4161	0.3909655346
4162	0.3909392443
4163	0.3909231835
4164	0.390892403
4165	0.3908694074
4166	0.3908637763
4167	0.3908440645
4168	0.3907209304
4169	0.3906546033
4170	0.3906292624
4171	0.3905977261
4172	0.3905700061
4173	0.3905348096
4174	0.3904876557
4175	0.3904816053
4176	0.3904460778
4177	0.3903446169
4178	0.3903185436
4179	0.3902739455
4180	0.3902463986
4181	0.3902039942
4182	0.3901812081
4183	0.3901693407
4184	0.3901421414
4185	0.390132589
4186	0.3901138356
4187	0.3900908262
4188	0.3900895312
4189	0.3900549689
4190	0.390032926
4191	0.3900123374
4192	0.3899688372
4193	0.389959216
4194	0.3899142587
4195	0.3898758521
4196	0.3898589883
4197	0.3898389921
4198	0.3897948042
4199	0.3897432005
4200	0.3897358434
4201	0.3897272963
4202	0.3897004172
4203	0.3896806547
4204	0.3896097006
4205	0.3896003132
4206	0.3895703705
4207	0.389515685
4208	0.3894766367
4209	0.3894502097
4210	0.3894038733
4211	0.3893543238
4212	0.3893115604
4213	0.3892834535
4214	0.3892576595
4215	0.389240974
4216	0.3891740832
4217	0.3891501885
4218	0.3891126546
4219	0.389109196
4220	0.3890934251
4221	0.3890538529
4222	0.3890468143
4223	0.3890313181
4224	0.3889313208
4225	0.3888072624
4226	0.3887864057
4227	0.3887431947
4228	0.3887187865
4229	0.3887144207
4230	0.3886935914
4231	0.3886738016
4232	0.3886703673
4233	0.3886456234
4234	0.3886390894
4235	0.3886095607
4236	0.3885967309
4237	0.3885747598
4238	0.3885458092
4239	0.3884818471
4240	0.3884655795
4241	0.3884544581
4242	0.388439612
4243	0.3884016038
4244	0.3882980565
4245	0.3882109899
4246	0.3881940231
4247	0.388187081
4248	0.3881617667
4249	0.3881082092
4250	0.3880855555
4251	0.3880670121
4252	0.3879886221
4253	0.3879540974
4254	0.387885004
4255	0.3878744212
4256	0.387837248
4257	0.3878135718
4258	0.3877376008
4259	0.3877180678
4260	0.3876952108
4261	0.387653605
4262	0.3875937743
4263	0.3874825872
4264	0.3873918113
4265	0.3873352726
4266	0.3873202476
4267	0.3872938466
4268	0.3871860253
4269	0.3871487577
4270	0.387128209
4271	0.3871098592
4272	0.387066179
4273	0.3870591653
4274	0.3870189919
4275	0.3869592843
4276	0.3869278817
4277	0.3869189747
4278	0.3868976625
4279	0.3868587059
4280	0.3868162181
4281	0.3867986117
4282	0.3867888061
4283	0.3866756321
4284	0.3865457296
4285	0.3865369057
4286	0.3865148776
4287	0.3864975203
4288	0.3864498454
4289	0.3864411542
4290	0.3864101189
4291	0.386388513
4292	0.3863824656
4293	0.3862688998
4294	0.3862512223
4295	0.3862380043
4296	0.3862204869
4297	0.3861487204
4298	0.3860702167
4299	0.3860560338
4300	0.3860335205
4301	0.3860047121
4302	0.3859708731
4303	0.3859618147
4304	0.3859355562
4305	0.3859110159
4306	0.3858900206
4307	0.3858519779
4308	0.3858002376
4309	0.3857785744
4310	0.3857542729
4311	0.3857311706
4312	0.3857114788
4313	0.385685013
4314	0.3856601692
4315	0.3856398823
4316	0.385621249
4317	0.3855944498
4318	0.385531226
4319	0.385502723
4320	0.3854962804
4321	0.3854723934
4322	0.3853837377
4323	0.385348897
4324	0.3852655704
4325	0.3852283431
4326	0.3851878399
4327	0.385141279
4328	0.3850764255
4329	0.3850522313
4330	0.3850056448
4331	0.3849923536
4332	0.3849705998
4333	0.384948624
4334	0.3848984056
4335	0.3847730992
4336	0.3847032521
4337	0.3846714177
4338	0.3846157271
4339	0.3845875256
4340	0.3845631537
4341	0.3844327419
4342	0.38434491
4343	0.3843217282
4344	0.3842364827
4345	0.3842179042
4346	0.3841165599
4347	0.3840411091
4348	0.3839769331
4349	0.3839137002
4350	0.383907364
4351	0.383815283
4352	0.3837916476
4353	0.3837861706
4354	0.3837828482
4355	0.3837337876
4356	0.3836799439
4357	0.3836760314
4358	0.383642207
4359	0.3836086135
4360	0.3835915612
4361	0.3835688015
4362	0.3835502713
4363	0.3835306296
4364	0.3834948917
4365	0.3834632465
4366	0.3834424277
4367	0.3833542945
4368	0.3833491404
4369	0.3832946974
4370	0.3832799892
4371	0.3831931272
4372	0.3831791152
4373	0.3831100258
4374	0.383081849
4375	0.3830582832
4376	0.3830061238
4377	0.3829281117
4378	0.382910169
4379	0.3828878925
4380	0.3827854281
4381	0.382707039
4382	0.3826648701
