,country,year,value,category,category_encoded,country_encoded,region,directions,capitals,official_language,region_encoded,directions_encoded,capitals_encoded,official_language_encoded
3983,Switzerland,1995,245.89620249856,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,38,Europe,West,Bern,"German, French, Italian, and Romansh",2,7,4,14
3984,Switzerland,1994,81.6779946253792,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,38,Europe,West,Bern,"German, French, Italian, and Romansh",2,7,4,14
3985,Switzerland,1993,32.7910730891619,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,38,Europe,West,Bern,"German, French, Italian, and Romansh",2,7,4,14
3986,Switzerland,1992,15.6793393410913,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,38,Europe,West,Bern,"German, French, Italian, and Romansh",2,7,4,14
3987,Switzerland,1991,1.58946418440717,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,38,Europe,West,Bern,"German, French, Italian, and Romansh",2,7,4,14
3988,Switzerland,1990,0.02478119072,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,38,Europe,West,Bern,"German, French, Italian, and Romansh",2,7,4,14
3989,Turkey,2014,4916.55266956241,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,39,Asia,South,Ankara,Turkish,0,4,1,35
3990,Turkey,2013,4470.25190734234,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,39,Asia,South,Ankara,Turkish,0,4,1,35
3991,Turkey,2012,4256.85958676063,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,39,Asia,South,Ankara,Turkish,0,4,1,35
3992,Turkey,2011,3432.68576844341,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,39,Asia,South,Ankara,Turkish,0,4,1,35
3993,Turkey,2010,3054.34467146971,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,39,Asia,South,Ankara,Turkish,0,4,1,35
3994,Turkey,2009,2111.28034281378,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,39,Asia,South,Ankara,Turkish,0,4,1,35
3995,Turkey,2008,1896.13812499598,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,39,Asia,South,Ankara,Turkish,0,4,1,35
3996,Turkey,2007,1713.19300956487,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,39,Asia,South,Ankara,Turkish,0,4,1,35
3997,Turkey,2006,1424.18969214271,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,39,Asia,South,Ankara,Turkish,0,4,1,35
3998,Turkey,2005,1146.88282866124,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,39,Asia,South,Ankara,Turkish,0,4,1,35
3999,Turkey,2004,909.371796254491,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,39,Asia,South,Ankara,Turkish,0,4,1,35
4000,Turkey,2003,628.798307196726,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,39,Asia,South,Ankara,Turkish,0,4,1,35
4001,Turkey,2002,417.186727909241,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,39,Asia,South,Ankara,Turkish,0,4,1,35
4002,Turkey,2001,232.003643733401,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,39,Asia,South,Ankara,Turkish,0,4,1,35
4003,Turkey,2000,115.656211508405,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,39,Asia,South,Ankara,Turkish,0,4,1,35
4004,Ukraine,2014,834.757472627407,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4005,Ukraine,2013,868.551471703737,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4006,Ukraine,2012,828.407569156847,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4007,Ukraine,2011,810.650493916803,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4008,Ukraine,2010,738.977291419172,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4009,Ukraine,2009,659.805110303369,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4010,Ukraine,2008,641.582141718256,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4011,Ukraine,2007,558.442175087503,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4012,Ukraine,2006,398.821407106301,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4013,Ukraine,2005,282.580606035746,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4014,Ukraine,2004,185.497656673785,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4015,Ukraine,2003,104.321261919908,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4016,Ukraine,2002,63.8016367628425,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4017,Ukraine,2001,28.669143566925,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4018,Ukraine,2000,20.0059435,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4019,Ukraine,1999,13.28774,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4020,Ukraine,1998,12.507495,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4021,Ukraine,1997,6.430905,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,40,Europe,North East,Kyiv,Ukrainian,2,2,13,36
4022,United Kingdom,2014,16422.5567069798,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4023,United Kingdom,2013,16177.982913319,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4024,United Kingdom,2012,15794.7608253384,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4025,United Kingdom,2011,15235.3118308039,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4026,United Kingdom,2010,16716.0656141965,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4027,United Kingdom,2009,15796.4404951005,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4028,United Kingdom,2008,15066.7389204815,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4029,United Kingdom,2007,14562.7698246628,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4030,United Kingdom,2006,14103.9206011373,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4031,United Kingdom,2005,13180.6957078778,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4032,United Kingdom,2004,11944.9057227757,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4033,United Kingdom,2003,12830.7418524564,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4034,United Kingdom,2002,11388.3500602044,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4035,United Kingdom,2001,10891.3593508142,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4036,United Kingdom,2000,9883.83688026539,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4037,United Kingdom,1999,11466.7113743359,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4038,United Kingdom,1998,20075.1479882644,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4039,United Kingdom,1997,23105.010406412,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4040,United Kingdom,1996,20249.4389294305,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4041,United Kingdom,1995,19096.094344372,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4042,United Kingdom,1994,17593.4312103562,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4043,United Kingdom,1993,16505.692181327,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4044,United Kingdom,1992,15597.6333186753,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4045,United Kingdom,1991,14991.0490264127,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4046,United Kingdom,1990,14391.4266541955,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,41,Europe,North West,London,English,2,3,16,7
4047,United States of America,2014,157237.344889253,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4048,United States of America,2013,149922.393769351,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4049,United States of America,2012,147249.750868431,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4050,United States of America,2011,146080.595742668,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4051,United States of America,2010,141633.79781668,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4052,United States of America,2009,131990.986822223,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4053,United States of America,2008,133551.130676922,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4054,United States of America,2007,129425.751384679,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4055,United States of America,2006,118056.262911877,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4056,United States of America,2005,114052.747171076,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4057,United States of America,2004,112065.338532631,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4058,United States of America,2003,102658.087501434,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4059,United States of America,2002,110780.087009924,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4060,United States of America,2001,104598.382885389,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4061,United States of America,2000,109295.25441327,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4062,United States of America,1999,104296.898101356,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4063,United States of America,1998,107654.320599012,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4064,United States of America,1997,89069.665030836,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4065,United States of America,1996,79480.0704111592,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4066,United States of America,1995,71273.9259106657,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4067,United States of America,1994,53246.6549742824,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4068,United States of America,1993,47500.2622669721,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4069,United States of America,1992,47427.6621761866,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4070,United States of America,1991,41618.4135880141,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4071,United States of America,1990,46288.8141837174,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,3,42,North America,West,"Washington, D.C.",English,3,7,39,7
4072,Australia,2014,98076.1094012298,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4073,Australia,2013,99857.2046257045,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4074,Australia,2012,100796.838744057,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4075,Australia,2011,101085.537856825,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4076,Australia,2010,99447.7301587771,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4077,Australia,2009,101886.833298172,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4078,Australia,2008,103119.546054012,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4079,Australia,2007,105174.667801721,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4080,Australia,2006,104842.389866471,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4081,Australia,2005,105887.562988773,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4082,Australia,2004,103839.210857312,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4083,Australia,2003,102574.207809969,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4084,Australia,2002,108309.143527509,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4085,Australia,2001,110301.733954324,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4086,Australia,2000,111520.30955229,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4087,Australia,1999,107889.224971323,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4088,Australia,1998,111427.929805769,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4089,Australia,1997,111898.854748974,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4090,Australia,1996,109185.337719811,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4091,Australia,1995,109900.73511074,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4092,Australia,1994,110997.410185432,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4093,Australia,1993,113837.511922865,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4094,Australia,1992,116837.506725638,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4095,Australia,1991,117744.641813952,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4096,Australia,1990,118768.837813046,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,0,Australia,South,Canberra,English,1,4,9,7
4097,Austria,2014,6623.26575609826,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4098,Austria,2013,6757.49040393774,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4099,Austria,2012,6855.14146713985,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4100,Austria,2011,6976.4185527369,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4101,Austria,2010,7182.81642989029,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4102,Austria,2009,7294.26454612192,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4103,Austria,2008,7399.36170474204,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4104,Austria,2007,7543.05254605889,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4105,Austria,2006,7667.62887171686,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4106,Austria,2005,7809.61517623385,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4107,Austria,2004,8048.71230791888,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4108,Austria,2003,8061.20581192959,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4109,Austria,2002,8134.08033600044,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4110,Austria,2001,8284.30053880387,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4111,Austria,2000,8466.36607055548,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4112,Austria,1999,8645.17625546572,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4113,Austria,1998,8831.33145263719,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4114,Austria,1997,9011.5170626983,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4115,Austria,1996,9382.92563351546,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4116,Austria,1995,9674.04958955657,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4117,Austria,1994,9775.85779162528,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4118,Austria,1993,10073.8331987497,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4119,Austria,1992,10164.7486767199,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4120,Austria,1991,10462.0961886329,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4121,Austria,1990,10598.5663608928,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,1,Europe,West,Vienna,German,2,7,36,13
4122,Belarus,2014,18599.1790231,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4123,Belarus,2013,18724.358966775,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4124,Belarus,2012,17461.76738625,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4125,Belarus,2011,17499.477159075,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4126,Belarus,2010,17109.267876475,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4127,Belarus,2009,17118.031159325,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4128,Belarus,2008,16240.159787875,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4129,Belarus,2007,15646.7932469,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4130,Belarus,2006,15450.078575575,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4131,Belarus,2005,14727.0600536,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4132,Belarus,2004,14331.37019635,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4133,Belarus,2003,13734.63191955,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4134,Belarus,2002,12705.355449575,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4135,Belarus,2001,12799.02585625,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4136,Belarus,2000,12922.696280275,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4137,Belarus,1999,13212.4624856,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4138,Belarus,1998,13540.2447086,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4139,Belarus,1997,13578.265278075,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
